Average,BestPic_Gross,Best_Picture,DirectorName,No_Of_Movies,Total_Gross,_id
109000000.0,403700000.0,Spider-Man,Sam Raimi,14,1526700000.0,5cbf57ecf1b3f84eb09ba685
39600000.0,106900000.0,Analyze This,Harold Ramis,11,435700000.0,5cbf57ecf1b3f84eb09ba686
1200000.0,2500000.0,You Were Never Really Here,Lynne Ramsay,4,4800000.0,5cbf57ecf1b3f84eb09ba687
113100000.0,234400000.0,X-Men: The Last Stand,Brett Ratner,10,1130800000.0,5cbf57ecf1b3f84eb09ba688
18500000.0,33200000.000000004,Breach,Billy Ray,3,55600000.0,5cbf57ecf1b3f84eb09ba689
30500000.0,75400000.0,Horse Whisperer,Robert Redford,9,274800000.0,5cbf57ecf1b3f84eb09ba68a
117000000.0,216600000.0,Ant-Man and the Wasp,Peyton Reed,6,701900000.0,5cbf57ecf1b3f84eb09ba68b
100000.0,100000.0,Man of Tai Chi,Keanu Reeves,1,100000.0,5cbf57ecf1b3f84eb09ba68c
90700000.0,208500000.0,Dawn of the Planet of the Apes,Matt Reeves,5,453300000.0,5cbf57ecf1b3f84eb09ba68d
7500000.0,35100000.0,Drive (2011),Nicolas Winding Refn,5,37300000.0,5cbf57ecf1b3f84eb09ba68e
578000.0,1100000.0,Certain Women,Kelly Reichardt,6,3500000.0,5cbf57ecf1b3f84eb09ba68f
34000000.0,141300000.0,A Few Good Men,Rob Reiner,20,679400000.0,5cbf57ecf1b3f84eb09ba690
73300000.0,242200000.0,Ghostbusters,Ivan Reitman,15,1099600000.0,5cbf57ecf1b3f84eb09ba691
36700000.0,143500000.0,Juno,Jason Reitman,8,293900000.0,5cbf57ecf1b3f84eb09ba692
300500000.0,368400000.0,The Secret Life of Pets,Chris Renaud,4,1202000000.0,5cbf57ecf1b3f84eb09ba693
40800000.0,84400000.0,"Crazy, Stupid, Love.",John Requa,4,163300000.0,5cbf57ecf1b3f84eb09ba694
40700000.0,165500000.0,Robin Hood: Prince of Thieves,Kevin Reynolds,9,365900000.0,5cbf57ecf1b3f84eb09ba695
558000.0,558000.0,A Little Chaos,Alan Rickman,1,558000.0,5cbf57ecf1b3f84eb09ba696
173000.0,341000.0,Jimi: All Is By My Side,John Ridley,2,346000.0,5cbf57ecf1b3f84eb09ba697
2000000.0,7900000.0,The Chase,Adam Rifkin,6,12200000.0,5cbf57ecf1b3f84eb09ba698
38400000.0,38400000.0,47 Ronin,Carl Rinsch,1,38400000.0,5cbf57ecf1b3f84eb09ba699
57900000.0,209000000.0,Sherlock Holmes,Guy Ritchie,9,521000000.0,5cbf57ecf1b3f84eb09ba69a
121700000.0,279300000.0,Meet the Fockers,Jay Roach,9,1095400000.0,5cbf57ecf1b3f84eb09ba69b
32900000.0,95700000.0,Norbit,Brian Robbins,10,329400000.0,5cbf57ecf1b3f84eb09ba69c
15600000.0,39400000.0,Dead Man Walking,Tim Robbins,3,46700000.0,5cbf57ecf1b3f84eb09ba69d
194000.0,194000.0,Around the Bend,Jordan Roberts,1,194000.0,5cbf57ecf1b3f84eb09ba69e
2000000.0,3100000.0,Obvious Child,Gillian Robespierre,2,4099999.9999999995,5cbf57ecf1b3f84eb09ba69f
44700000.0,63000000.0,The Last Song,Julie Anne Robinson,2,89400000.0,5cbf57ecf1b3f84eb09ba6a0
25300000.0,38100000.0,Head of State,Chris Rock,3,76000000.0,5cbf57ecf1b3f84eb09ba6a1
46600000.0,112700000.0,Spy Kids,Robert Rodriguez,17,792000000.0,5cbf57ecf1b3f84eb09ba6a2
53800000.0,101500000.0,This is the End,Seth Rogen,2,107600000.0,5cbf57ecf1b3f84eb09ba6a3
17000000.0,31600000.0,One Hour Photo,Mark Romanek,2,34000000.0,5cbf57ecf1b3f84eb09ba6a4
87000000.0,172600000.0,Pirates of the Caribbean 5,Joachim Ronning,2,174100000.0,5cbf57ecf1b3f84eb09ba6a5
11000000.0,36800000.0,Bounce,Don Roos,4,44000000.0,5cbf57ecf1b3f84eb09ba6a6
3600000.0,10700000.0,The Drop,Michael Roskam,3,10900000.0,5cbf57ecf1b3f84eb09ba6a7
146000000.0,408000000.0,The Hunger Games,Gary Ross,5,729900000.0,5cbf57ecf1b3f84eb09ba6a8
28000000.0,68500000.0,House With A Clock In Its Walls,Eli Roth,7,195900000.0,5cbf57ecf1b3f84eb09ba6a9
35500000.0,93600000.0,America's Sweethearts,Joe Roth,6,213200000.0,5cbf57ecf1b3f84eb09ba6aa
31400000.0,101600000.0,Sleeping with the Enemy,Joseph Ruben,9,282700000.0,5cbf57ecf1b3f84eb09ba6ab
13800.0,13800.0,Sympathy for Delicious,Mark Ruffalo,1,13800.0,5cbf57ecf1b3f84eb09ba6ac
65200000.0,150100000.0,American Hustle,David O. Russell,8,521799999.99999994,5cbf57ecf1b3f84eb09ba6ad
33800000.0,74500000.0,Ladder 49,Jay Russell,5,168800000.0,5cbf57ecf1b3f84eb09ba6ae
284500000.0,678800000.0,Avengers: Infinity War,Anthony Russo,5,1422600000.0,5cbf57ecf1b3f84eb09ba6af
284500000.0,678800000.0,Avengers: Infinity War,Joe Russo,5,1422600000.0,5cbf57ecf1b3f84eb09ba6b0
132000000.0,196600000.0,Ice Age 3,Carlos Saldanha,8,1056099999.9999999,5cbf57ecf1b3f84eb09ba6b1
584000.0,584000.0,Salinger,Shane Salerno,1,584000.0,5cbf57ecf1b3f84eb09ba6b2
27100000.0,37900000.0,Jeepers Creepers,Victor Salva,4,108400000.0,5cbf57ecf1b3f84eb09ba6b3
96600000.0,120400000.0,Shazam!,David F. Sandberg,3,289800000.0,5cbf57ecf1b3f84eb09ba6b4
87000000.0,172600000.0,Pirates of the Caribbean 5,Espen Sandberg,2,174100000.0,5cbf57ecf1b3f84eb09ba6b5
40400000.0,46700000.0,Goosebumps 2,Ari Sandel,2,80700000.0,5cbf57ecf1b3f84eb09ba6b6
183500000.0,217600000.0,How to Train Your Dragon,Chris Sanders,3,550500000.0,5cbf57ecf1b3f84eb09ba6b7
97900000.0,155300000.0,Snow White and the Huntsman,Rupert Sanders,2,195900000.0,5cbf57ecf1b3f84eb09ba6b8
1700000.0,3200000.0,Green Room,Jeremy Saulnier,2,3500000.0,5cbf57ecf1b3f84eb09ba6b9
19300000.0,56400000.0,White Noise,Geoffrey Sax,3,57800000.0,5cbf57ecf1b3f84eb09ba6ba
5700000.0,7100000.0,Seeking a Friend for the End of the World,Lorene Scafaria,2,11300000.0,5cbf57ecf1b3f84eb09ba6bb
268500000.0,268500000.0,Monsters University,Dan Scanlon,1,268500000.0,5cbf57ecf1b3f84eb09ba6bc
22500000.0,22500000.0,Burt Wonderstone,Don Scardino,1,22500000.0,5cbf57ecf1b3f84eb09ba6bd
19600000.0,35400000.0,The Watch,Akiva Schaffer,3,58900000.0,5cbf57ecf1b3f84eb09ba6be
17800000.0,17800000.0,Eurotrip,Jeff Schaffer,1,17800000.0,5cbf57ecf1b3f84eb09ba6bf
6100000.0,13800000.0,One Day,Lone Scherfig,5,30300000.0,5cbf57ecf1b3f84eb09ba6c0
47600000.0,57000000.0,American Reunion,Hayden Schlossberg,2,95100000.0,5cbf57ecf1b3f84eb09ba6c1
2700000.0,6000000.0,The Diving Bell and the Butterfly,Julian Schnabel,6,16000000.0,5cbf57ecf1b3f84eb09ba6c2
4200000.0,22700000.0,American Gigolo,Paul Schrader,15,63300000.0,5cbf57ecf1b3f84eb09ba6c3
17700000.0,32000000.0,Paper Towns,Jake Schreier,2,35300000.0,5cbf57ecf1b3f84eb09ba6c4
15200000.0,48000000.0,Single White Female,Barbet Schroeder,9,136700000.0,5cbf57ecf1b3f84eb09ba6c5
49900000.0,104000000.0,Paranormal Activity 3,Ariel Schulman,4,199800000.0,5cbf57ecf1b3f84eb09ba6c6
20400000.0,51400000.0,Like Mike,John Schultz,6,122400000.0,5cbf57ecf1b3f84eb09ba6c7
43800000.0,184000000.0,Batman Forever,Joel Schumacher,22,963000000.0,5cbf57ecf1b3f84eb09ba6c8
9400000.0,9400000.0,Fun Size,Josh Schwartz,1,9400000.0,5cbf57ecf1b3f84eb09ba6c9
67700000.0,130199999.99999999,Insurgent,Robert Schwentke,7,473600000.0,5cbf57ecf1b3f84eb09ba6ca
3100000.0,6000000.0,Run Fat Boy Run,David Schwimmer,2,6100000.0,5cbf57ecf1b3f84eb09ba6cb
42800000.0,132400000.0,The Departed,Martin Scorsese,24,1027900000.0000001,5cbf57ecf1b3f84eb09ba6cc
13700000.0,30700000.0,Delivery Man,Ken Scott,3,41200000.0,5cbf57ecf1b3f84eb09ba6cd
69200000.0,228400000.0,The Martian,Ridley Scott,24,1661100000.0,5cbf57ecf1b3f84eb09ba6ce
68300000.0,179800000.0,Top Gun,Tony Scott,16,1092600000.0,5cbf57ecf1b3f84eb09ba6cf
84400000.0,158100000.0,The Longest Yard,Peter Segal,10,843500000.0,5cbf57ecf1b3f84eb09ba6d0
46200000.0,75300000.0,Coraline,Henry Selick,4,184700000.0,5cbf57ecf1b3f84eb09ba6d1
35500000.0,48500000.0,Date Movie,Aaron Seltzer,5,177400000.0,5cbf57ecf1b3f84eb09ba6d2
17000000.0,21600000.0,Shining Through,David Seltzer,3,50900000.0,5cbf57ecf1b3f84eb09ba6d3
41800000.0,101600000.0,Gone in 60 Seconds,Dominic Sena,5,208900000.0,5cbf57ecf1b3f84eb09ba6d4
490000.0,490000.0,Breathe (2017),Andy Serkis,1,490000.0,5cbf57ecf1b3f84eb09ba6d5
111600000.0,242800000.0,Bruce Almighty,Tom Shadyac,8,892700000.0,5cbf57ecf1b3f84eb09ba6d6
83600000.0,132699999.99999999,Bringing Down the House,Adam Shankman,9,752200000.0,5cbf57ecf1b3f84eb09ba6d7
537000.0,1600000.0,Your Sister's Sister,Lynn Shelton,6,3200000.0,5cbf57ecf1b3f84eb09ba6d8
17500000.0,17500000.0,Father Figures,Larry Sher,1,17500000.0,5cbf57ecf1b3f84eb09ba6d9
18000000.0,31000000.0,Get Rich or Die Tryin',Jim Sheridan,8,143700000.0,5cbf57ecf1b3f84eb09ba6da
56300000.0,56300000.0,Dracula Untold,Gary Shore,1,56300000.0,5cbf57ecf1b3f84eb09ba6db
112000000.0,293500000.0,Sixth Sense,M. Night Shyamalan,12,1344600000.0,5cbf57ecf1b3f84eb09ba6dc
35700000.0,89300000.0,Father of the Bride,Charles Shyer,7,249700000.0,5cbf57ecf1b3f84eb09ba6dd
59900000.0,104900000.0,Pitch Perfect 3,Trish Sie,2,119800000.0,5cbf57ecf1b3f84eb09ba6de
235000.0,235000.0,Big Fan,Robert D. Siegel,1,235000.0,5cbf57ecf1b3f84eb09ba6df
59000000.0,118600000.0,Lemony Snicket,Brad Silberling,6,354000000.0,5cbf57ecf1b3f84eb09ba6e0
226000.0,577000.0,The Maid,Sebastián Silva,3,678000.0,5cbf57ecf1b3f84eb09ba6e1
6700000.0,13300000.0,Mod Squad,Scott Silver,2,13300000.0,5cbf57ecf1b3f84eb09ba6e2
174600000.0,289900000.0,"Monsters, Inc.",David Silverman,3,523900000.0,5cbf57ecf1b3f84eb09ba6e3
48800000.0,48800000.0,I Feel Pretty,Marc Silverstein,1,48800000.0,5cbf57ecf1b3f84eb09ba6e4
135800000.0,233900000.0,X-Men: Days of Future Past,Bryan Singer,10,1358500000.0,5cbf57ecf1b3f84eb09ba6e5
51700000.0,127200000.0,2 Fast 2 Furious,John Singleton,9,465200000.0,5cbf57ecf1b3f84eb09ba6e6
113700000.0,300500000.0,The Twilight Saga: Eclipse,David Slade,3,341100000.0,5cbf57ecf1b3f84eb09ba6e7
170000.0,170000.0,God's Pocket,John Slattery,1,170000.0,5cbf57ecf1b3f84eb09ba6e8
32000000.0,32000000.0,She's Out of My League,Jim Field Smith,1,32000000.0,5cbf57ecf1b3f84eb09ba6e9
18800000.0,44900000.0,Cop Out,Kevin Smith,11,206700000.0,5cbf57ecf1b3f84eb09ba6ea
46500000.0,46500000.0,Arthur Christmas,Sarah Smith,1,46500000.0,5cbf57ecf1b3f84eb09ba6eb
105000000.0,126600000.0,Bee Movie,Simon J. Smith,2,210000000.0,5cbf57ecf1b3f84eb09ba6ec
165000000.0,330400000.0,Batman v Superman,Zack Snyder,8,1319600000.0,5cbf57ecf1b3f84eb09ba6ed
38400000.0,183400000.0,Ocean's Eleven,Steven Soderbergh,28,1074900000.0,5cbf57ecf1b3f84eb09ba6ee
23200000.0,50300000.0,K-PAX,Iain Softley,6,139200000.0,5cbf57ecf1b3f84eb09ba6ef
14000000.0,16300000.0,An American Haunting,Courtney Solomon,3,42000000.0,5cbf57ecf1b3f84eb09ba6f0
210000.0,210000.0,Levity,Ed Solomon,1,210000.0,5cbf57ecf1b3f84eb09ba6f1
1200000.0,4600000.0,Welcome to the Dollhouse,Todd Solondz,8,9800000.0,5cbf57ecf1b3f84eb09ba6f2
88300000.0,202000000.0,Mummy Returns,Stephen Sommers,8,706300000.0,5cbf57ecf1b3f84eb09ba6f3
98000000.0,250700000.0,Men in Black,Barry Sonnenfeld,11,1078300000.0,5cbf57ecf1b3f84eb09ba6f4
78500000.0,83000000.0,Turbo,David Soren,2,156900000.0,5cbf57ecf1b3f84eb09ba6f5
28800000.0,28800000.0,Molly's Game,Aaron Sorkin,1,28800000.0,5cbf57ecf1b3f84eb09ba6f6
67000000.0,118600000.0,Blades of Glory,Will Speck,3,201100000.0,5cbf57ecf1b3f84eb09ba6f7
35100000.0,35100000.0,Step Up Revolution,Scott Speer,1,35100000.0,5cbf57ecf1b3f84eb09ba6f8
59700000.0,59700000.0,Son of God,Christopher Spencer,1,59700000.0,5cbf57ecf1b3f84eb09ba6f9
52600000.0,121700000.0,Wayne's World,Penelope Spheeris,5,263100000.00000003,5cbf57ecf1b3f84eb09ba6fa
141600000.0,435100000.0,E.T.,Steven Spielberg,33,4672200000.0,5cbf57ecf1b3f84eb09ba6fb
6900000.0,28900000.0,One Direction: This is Us,Morgan Spurlock,6,41500000.0,5cbf57ecf1b3f84eb09ba6fc
8500000.0,8500000.0,Legends of Oz: Dorothy's Return,Dan St. Pierre,1,8500000.0,5cbf57ecf1b3f84eb09ba6fd
50800000.0,50800000.0,The Boxtrolls,Anthony Stacchi,1,50800000.0,5cbf57ecf1b3f84eb09ba6fe
67500000.0,92000000.0,John Wick 2,Chad Stahelski,2,135100000.0,5cbf57ecf1b3f84eb09ba6ff
78300000.0,127900000.0,Rocky IV,Sylvester Stallone,8,626300000.0,5cbf57ecf1b3f84eb09ba700
41000000.0,41000000.0,The Last Exorcism,Daniel Stamm,1,41000000.0,5cbf57ecf1b3f84eb09ba701
291000000.0,486300000.0,Finding Dory,Andrew Stanton,4,1164000000.0,5cbf57ecf1b3f84eb09ba702
27800000.0,64200000.0,17 Again,Burr Steers,4,111000000.0,5cbf57ecf1b3f84eb09ba703
62300000.0,62300000.0,Underworld Awakening,Bjorn Stein,1,62300000.0,5cbf57ecf1b3f84eb09ba704
5100000.0,18700000.0,Michael Jordan (IMAX),James D. Stern,4,20400000.0,5cbf57ecf1b3f84eb09ba705
16200000.0,16300000.0,Swing Vote,Joshua Michael Stern,2,32400000.0,5cbf57ecf1b3f84eb09ba706
319000.0,319000.0,Winter Solstice,Josh Sternfeld,1,319000.0,5cbf57ecf1b3f84eb09ba707
11500000.0,11500000.0,The Words,Lee Sternthal,1,11500000.0,5cbf57ecf1b3f84eb09ba708
28900000.0,40200000.0,Legion,Scott Charles Stewart,3,86700000.0,5cbf57ecf1b3f84eb09ba709
54000000.0,110500000.0,Tropic Thunder,Ben Stiller,6,324000000.0,5cbf57ecf1b3f84eb09ba70a
4700000.0,14000000.0,Love & Friendship,Whit Stillman,6,28300000.0,5cbf57ecf1b3f84eb09ba70b
16600000.000000002,40400000.0,Blue Crush,John Stockwell,5,83200000.0,5cbf57ecf1b3f84eb09ba70c
14700000.0,40400000.0,You Got Served,Chris Stokes,3,44000000.0,5cbf57ecf1b3f84eb09ba70d
71900000.0,150200000.0,Neighbors,Nick Stoller,6,431300000.0,5cbf57ecf1b3f84eb09ba70e
40300000.0,138500000.0,Platoon,Oliver Stone,19,766000000.0,5cbf57ecf1b3f84eb09ba70f
24800000.0,56400000.0,Drumline,Charles Stone III,5,123800000.0,5cbf57ecf1b3f84eb09ba710
97700000.0,154700000.0,Fantastic Four (2005),Tim Story,8,781900000.0,5cbf57ecf1b3f84eb09ba711
31600000.0,41800000.0,Aliens Vs. Predator - Requiem,Greg Strause,2,63200000.0,5cbf57ecf1b3f84eb09ba712
41900000.0,48700000.0,Isn't It Romantic,Todd Strauss-Schulson,2,83700000.0,5cbf57ecf1b3f84eb09ba713
52000000.0,74800000.0,The Prince of Tides,Barbra Streisand,3,156100000.0,5cbf57ecf1b3f84eb09ba714
241400000.0,241400000.0,Maleficent,Robert Stromberg,1,241400000.0,5cbf57ecf1b3f84eb09ba715
378000.0,378000.0,Rebel in the Rye,Danny Strong,1,378000.0,5cbf57ecf1b3f84eb09ba716
65599999.99999999,125000000.0,The Vow,Michael Sucsy,2,131100000.0,5cbf57ecf1b3f84eb09ba717
23900000.0,33400000.0,2016 Obama's America,John Sullivan,2,47900000.0,5cbf57ecf1b3f84eb09ba718
383000.0,383000.0,Hesher,Spencer Susser,1,383000.0,5cbf57ecf1b3f84eb09ba719
109000.0,109000.0,"Truth or Consequences, N.M.",Kiefer Sutherland,1,109000.0,5cbf57ecf1b3f84eb09ba71a
104000.0,343000.0,Drinking Buddies,Joe Swanberg,5,521000.0,5cbf57ecf1b3f84eb09ba71b
3100000.0,3100000.0,Wild Tales,Damian Szifron,1,3100000.0,5cbf57ecf1b3f84eb09ba71c
9100000.0,9600000.0,Popstar,Jorma Taccone,2,18200000.0,5cbf57ecf1b3f84eb09ba71d
40300000.0,160900000.0,Die Another Day,Lee Tamahori,8,322500000.0,5cbf57ecf1b3f84eb09ba71e
72100000.0,162800000.0,Django Unchained,Quentin Tarantino,9,649200000.0,5cbf57ecf1b3f84eb09ba71f
44900000.0,83500000.0,Immortals,Tarsem,5,224300000.0,5cbf57ecf1b3f84eb09ba720
148100000.0,206400000.0,Thor: The Dark World,Alan Taylor,2,296100000.0,5cbf57ecf1b3f84eb09ba721
28500000.0,51800000.0,Ghost Rider 2,Brian Taylor,4,113800000.0,5cbf57ecf1b3f84eb09ba722
69000000.0,169700000.0,The Help,Tate Taylor,4,275800000.0,5cbf57ecf1b3f84eb09ba723
83800000.0,166200000.0,Fifty Shades of Grey,Sam Taylor-Johnson,2,167600000.0,5cbf57ecf1b3f84eb09ba724
13200000.0,25900000.0,Frida,Julie Taymor,4,52800000.0,5cbf57ecf1b3f84eb09ba725
66400000.00000001,179500000.0,Hitch,Andy Tennant,9,598000000.0,5cbf57ecf1b3f84eb09ba726
1200000.0,1200000.0,Heights,Chris Terrio,1,1200000.0,5cbf57ecf1b3f84eb09ba727
80500000.0,219600000.0,Alvin and the Chipmunks 2,Betty Thomas,7,563300000.0,5cbf57ecf1b3f84eb09ba728
14800.0,14800.0,Jayne Mansfield's Car,Billy Bob Thornton,1,14800.0,5cbf57ecf1b3f84eb09ba729
92100000.0,150400000.0,We're the Millers,Rawson Marshall Thurber,5,460700000.0,5cbf57ecf1b3f84eb09ba72a
163000000.0,163000000.0,SpongeBob,Paul Tibbitt,1,163000000.0,5cbf57ecf1b3f84eb09ba72b
23000000.0,40000000.0,A Haunted House,Michael Tiddes,3,69100000.0,5cbf57ecf1b3f84eb09ba72c
31500000.0,48800000.0,Men of Honor,"George Tillman, Jr.",7,220300000.0,5cbf57ecf1b3f84eb09ba72d
57300.0,57300.0,Finding Amanda,Peter Tolan,1,57300.0,5cbf57ecf1b3f84eb09ba72e
31600000.0,31600000.0,House at the End of The Street,Mark Tonderai,1,31600000.0,5cbf57ecf1b3f84eb09ba72f
60300000.0,64599999.99999999,Chronicle,Josh Trank,2,120700000.0,5cbf57ecf1b3f84eb09ba730
28600000.0,72300000.0,Vantage Point,Pete Travis,3,85700000.0,5cbf57ecf1b3f84eb09ba731
89100000.0,117200000.0,Jackass 3-D,Jeff Tremaine,4,356300000.0,5cbf57ecf1b3f84eb09ba732
220300000.0,652300000.0,Jurassic World,Colin Trevorrow,3,660800000.0,5cbf57ecf1b3f84eb09ba733
3000000.0,12000000.0,Big Night,Stanley Tucci,5,15100000.0,5cbf57ecf1b3f84eb09ba734
95700000.0,220000000.0,National Treasure: Book of Secrets,Jon Turteltaub,11,1052800000.0,5cbf57ecf1b3f84eb09ba735
28200000.0,57800000.0,The Chronicles of Riddick,David Twohy,6,169200000.0,5cbf57ecf1b3f84eb09ba736
8500000.0,27100000.0,Cloud Atlas,Tom Tykwer,8,68200000.0,5cbf57ecf1b3f84eb09ba737
48100000.0,100000000.0,Passengers,Morten Tyldum,4,192500000.0,5cbf57ecf1b3f84eb09ba738
34700000.0,124000000.0,City Slickers,Ron Underwood,7,243200000.0,5cbf57ecf1b3f84eb09ba739
308300000.0,415000000.0,Toy Story 3,Lee Unkrich,5,1541300000.0,5cbf57ecf1b3f84eb09ba73a
19500000.0,37900000.0,Wild (2014),Jean-Marc Vallee,4,78200000.0,5cbf57ecf1b3f84eb09ba73b
21700000.0,21700000.0,The Quest,Jean-Claude Van Damme,1,21700000.0,5cbf57ecf1b3f84eb09ba73c
17000000.0,138400000.0,Good Will Hunting,Gus Van Sant,17,289400000.0,5cbf57ecf1b3f84eb09ba73d
2500000.0,2500000.0,Truth,James Vanderbilt,1,2500000.0,5cbf57ecf1b3f84eb09ba73e
11000.0,11000.0,I Hate Valentine's Day,Nia Vardalos,1,11000.0,5cbf57ecf1b3f84eb09ba73f
30900000.0,80300000.0,What Happens in Vegas,Tom Vaughan,3,92600000.0,5cbf57ecf1b3f84eb09ba740
77300000.0,146400000.0,X-Men: First Class,Matthew Vaughn,6,464000000.0,5cbf57ecf1b3f84eb09ba741
70800.0,103000.0,Henry's Crime,Malcolm Venville,2,142000.0,5cbf57ecf1b3f84eb09ba742
152900000.0,423300000.0,Dead Man's Chest,Gore Verbinski,10,1529400000.0,5cbf57ecf1b3f84eb09ba743
49500000.0,119400000.0,Total Recall,Paul Verhoeven,9,445700000.0,5cbf57ecf1b3f84eb09ba744
238400000.0,441200000.0,Shrek 2,Conrad Vernon,4,953700000.0,5cbf57ecf1b3f84eb09ba745
43400000.0,100500000.0,Arrival,Denis Villeneuve,7,303800000.0,5cbf57ecf1b3f84eb09ba746
84700000.0,168100000.0,Kong: Skull Island,Jordan Vogt-Roberts,2,169400000.0,5cbf57ecf1b3f84eb09ba747
102100000.0,281600000.0,The Matrix Reloaded,Lilly & Lana Wachowski,7,714600000.0,5cbf57ecf1b3f84eb09ba748
6900.0,9500.0,Tru Loved,Stewart Wade,2,13900.0,5cbf57ecf1b3f84eb09ba749
26300000.0,41400000.0,Truth or Dare,Jeff Wadlow,4,105100000.0,5cbf57ecf1b3f84eb09ba74a
21500000.0,67300000.0,Role Models,David Wain,4,85800000.0,5cbf57ecf1b3f84eb09ba74b
64800000.0,315100000.0,Thor: Ragnarok,Taika Waititi,5,324200000.0,5cbf57ecf1b3f84eb09ba74c
71600000.0,91400000.0,Heaven is for Real,Randall Wallace,4,286200000.0,5cbf57ecf1b3f84eb09ba74d
62600.0,62600.0,Meet Bill,Melisa Wallack,1,62600.0,5cbf57ecf1b3f84eb09ba74e
127500000.0,353000000.0,Furious 7,James Wan,9,1147900000.0,5cbf57ecf1b3f84eb09ba74f
36300000.0,57700000.0,Fences,Denzel Washington,3,109000000.0,5cbf57ecf1b3f84eb09ba750
47600000.0,110200000.0,Freaky Friday,Mark S. Waters,10,475900000.0,5cbf57ecf1b3f84eb09ba751
18100000.0,54300000.0,The Woman in Black,James Watkins,3,54400000.0,5cbf57ecf1b3f84eb09ba752
42900000.0,42900000.0,Snitch,Ric Roman Waugh,1,42900000.0,5cbf57ecf1b3f84eb09ba753
37900000.0,70000000.0,Act of Valor,Scott Waugh,3,113600000.0,5cbf57ecf1b3f84eb09ba754
66700000.0,157000000.0,Scary Movie,Keenen Ivory Wayans,6,400200000.0,5cbf57ecf1b3f84eb09ba755
104500000.0,262000000.0,The Amazing Spider-Man,Marc Webb,5,522700000.00000006,5cbf57ecf1b3f84eb09ba756
111400000.0,176400000.0,Ice Age,Chris Wedge,4,445500000.0,5cbf57ecf1b3f84eb09ba757
2800000.0,2800000.0,How to Lose Friends and Alienate People,Robert B. Weide,1,2800000.0,5cbf57ecf1b3f84eb09ba758
45400000.0,125600000.0,Truman Show,Peter Weir,10,454000000.0,5cbf57ecf1b3f84eb09ba759
81900000.0,296600000.0,New Moon,Chris Weitz,6,491700000.0,5cbf57ecf1b3f84eb09ba75a
40800000.0,148400000.0,Little Fockers,Paul Weitz,11,449100000.0,5cbf57ecf1b3f84eb09ba75b
18600000.0,37700000.0,August: Osage County,John Wells,3,55800000.0,5cbf57ecf1b3f84eb09ba75c
37100000.0,101400000.0,Prince of Egypt,Simon Wells,6,222500000.0,5cbf57ecf1b3f84eb09ba75d
2700000.0,4900000.0,Vamp,Richard Wenk,2,5400000.0,5cbf57ecf1b3f84eb09ba75e
71000000.0,131199999.99999999,Tomb Raider,Simon West,7,497300000.0,5cbf57ecf1b3f84eb09ba75f
58100.0,101000.0,The House of the Devil,Ti West,6,348000.0,5cbf57ecf1b3f84eb09ba760
5300000.0,18800000.0,Still Alice,Wash Westmoreland,5,26400000.0,5cbf57ecf1b3f84eb09ba761
32100000.0,52200000.0,Insidious Chapter 3,Leigh Whannell,2,64200000.0,5cbf57ecf1b3f84eb09ba762
278100000.0,623400000.0,The Avengers,Joss Whedon,4,1112200000.0,5cbf57ecf1b3f84eb09ba763
45400000.0,67099999.99999999,Waiting to Exhale,Forest Whitaker,3,136200000.0,5cbf57ecf1b3f84eb09ba764
24700000.0,24700000.0,Lottery Ticket,Erik White,1,24700000.0,5cbf57ecf1b3f84eb09ba765
1800000.0,2100000.0,Brad's Status,Mike White,2,3700000.0,5cbf57ecf1b3f84eb09ba766
50900000.0,50900000.0,Ouija,Stiles White,1,50900000.0,5cbf57ecf1b3f84eb09ba767
10700000.0,29000000.0,Nanny McPhee Returns,Susanna White,3,32200000.000000004,5cbf57ecf1b3f84eb09ba768
35600000.0,70200000.0,Big Momma's House 2,John Whitesell,6,213500000.0,5cbf57ecf1b3f84eb09ba769
16700000.0,25300000.0,The Woman in Red,Gene Wilder,2,33299999.999999996,5cbf57ecf1b3f84eb09ba76a
168300000.0,222500000.0,Big Hero 6,Chris Williams,2,336600000.0,5cbf57ecf1b3f84eb09ba76b
11800.0,11800.0,The Dry Land,Ryan Piers Williams,1,11800.0,5cbf57ecf1b3f84eb09ba76c
29600000.0,84800000.0,Paranormal Activity 2,Tod Williams,3,88700000.0,5cbf57ecf1b3f84eb09ba76d
548000.0,1100000.0,50 to 1,Jim Wilson,2,1100000.0,5cbf57ecf1b3f84eb09ba76e
127000.0,127000.0,The Wendell Baker Story,Luke Wilson,1,127000.0,5cbf57ecf1b3f84eb09ba76f
9900000.0,18500000.0,Ultraviolet,Kurt Wimmer,2,19700000.0,5cbf57ecf1b3f84eb09ba770
33000000.0,33000000.0,Arthur (2011),Jason Winer,1,33000000.0,5cbf57ecf1b3f84eb09ba771
13200000.0,20800000.0,Blair Witch,Adam Wingard,3,39600000.0,5cbf57ecf1b3f84eb09ba772
36500000.0,83000000.0,Charlotte's Web,Gary Winick,7,255200000.0,5cbf57ecf1b3f84eb09ba773
16900000.0,50700000.0,The Net,Irwin Winkler,7,118000000.0,5cbf57ecf1b3f84eb09ba774
1000000.0,9200000.0,A Mighty Heart,Michael Winterbottom,21,21300000.0,5cbf57ecf1b3f84eb09ba775
27900000.0,55700000.0,Hansel and Gretel,Tommy Wirkola,2,55800000.0,5cbf57ecf1b3f84eb09ba776
